"","20.745237","20.830337","26.446717","26.542791","26.735461","27.220184","34.244758","34.35407","34.463556","34.573217","43.417086","43.540159","43.663406","43.786828","44.158137","45.155959","49.652507","49.784115","49.915898","59.573524","62.785057","64.872655","65.023076","65.17367","65.324439","65.475383","72.925499","73.084977","73.24463","77.292556","78.610885","79.606947","79.773568","79.940362","80.10733","80.274473","80.44179","80.609281","80.776946","88.326664","88.853698","89.029724","89.205924","89.382299","89.558848","92.586829","92.766514","93.306612","93.486993","93.667548","93.848277","94.029181","94.210259","94.391511","96.580121","97.868394","98.979421","99.165202","99.537286","102.35013","102.53904","102.72813","102.9174","103.10684","103.29645","103.48624","103.6762","108.28753","108.48185","108.67634","109.45604","109.6514","110.43459","110.82722","112.60272","115.794","116.19604","116.39732","116.59878","116.80041","117.00222","117.2042","117.40635","118.62294","118.82631","130.06718","131.13369","131.99004","132.20456","132.41925","142.92952","143.15275","143.82349","144.04741","144.27152","144.49579","145.39464","156.16487","156.39821","156.63171","156.8654","157.56749","157.80187","158.50605","158.74113","174.88804","175.62932","175.87677","176.12439","176.37218","176.62014","176.86828","177.1166","177.36509","177.61375","178.1116","184.39349","184.64703","185.15464","190.26899","197.54614","198.33393","204.42577","204.69272","204.95985","205.76227","206.2981","219.64337","219.92008","220.47402","220.75125","221.02865","221.30623","221.58398","226.61331","226.89437","227.17561","227.45702","227.73861","228.02036","242.33039","242.62104","242.91185","243.78535","249.35389","249.64871","249.94371","266.13222","266.4368","285.6608","294.88251","295.20311","313.43487","313.7654","314.09611","314.42699","328.14305","328.48124","338.02145","338.36469","338.70812","354.69381","356.45359","356.80607","357.15872","375.37503","383.37292","384.10418","384.47007","400.3682","425.39654","448.01753","470.00976","483.45802","900.25434","913.74511","927.90468","929.61114","951.36206","978.61245","1045.704","1046.9115","1047.5155","1066.9357","1085.3042","1089.6127","1090.8453","1106.3113","1106.9322","1108.1745","1130.0281","1130.6556","1131.2833","1132.5392","1133.1674","1133.7958","1155.8994","1168.6258","1175.655","1224.7963","1225.4496","1226.1031","1226.7568","1260.324","1287.6379","1307.1343","1311.8622","1324.7384","1329.498","1343.8283","1351.3652","1352.0515","1352.7379","1353.4244","1354.1112","1374.1026","1398.4253","1399.8216","1401.9174","1439.9095","1440.6178","1441.3263","1466.9491","1507.2554","1507.9802","1520.3271","1521.0549","1521.7829","1605.1723","1605.9202","1606.6682","1607.4165","1608.1649","1629.1911","1629.9445","1630.6982","1875.9543","1952.7152","1953.54","1954.3651","2009.2037","2036.0653","2036.9076","2037.7501","2038.5927","2054.6361","2063.9531","2072.4414","2073.2912","2074.1411","2097.1559","2116.8613","2250.2902","2311.7981","2312.6956","2474.2998","2598.3707","2599.3222","2706.994","2708.9366","2709.9081","3114.5793","3117.705","3118.7473","3298.4644","3459.023","3460.1208","3461.2188","3462.317","3463.4154","3464.5139","3484.3172","3488.7256","3587.5334","3593.1253","3923.7391","3924.9084","3926.0778","3927.2474","3928.4172","4048.649","4049.8367","4051.0246","4052.2126","4053.4009","4054.5893","4055.7779","4056.9666","4126.2127","4129.8103","4131.0099","4132.2096","4133.4095","4134.6096","4135.8098","4137.0103","4161.0554","4162.2595","4243.3302","4244.5461","4245.7622","4246.9785","4248.195","4249.4116","4250.6284","4294.5493","4322.7281","4323.9553","4385.5402","4655.3171","4656.5907","4657.8644","4659.1384","4660.4125","4661.6868","4662.9612","4664.2359","4665.5107","4666.7857","4668.0608","4669.3361","4670.6116","4671.8873","4673.1632","4674.4392","4675.7154","4732.0407","4733.3248","4744.889","4746.1747","4751.3196","4802.9216","4835.3144","4839.2088","4840.5073","4841.806","4843.1048","4845.703","4848.302","4852.2016","4853.5019","5356.1037","6891.0682","6892.6177","6894.1674","6897.2672","6898.8174","6900.3678","6901.9184","6903.4691","6905.02","6906.571","6908.1223","6909.6737","6911.2253","6914.329","6915.8811","6939.1838","6940.7387","6943.849","8056.823","8058.4984","8061.8498","8065.2019","8066.8782","8068.5547","8070.2314","8071.9082","8073.5852","8075.2624","8076.9398","8078.6173","8080.295","8081.9729","8083.6509","8085.3292","8087.0076","8088.6861","8211.6928","8213.3842","8216.7677","8218.4597","8220.1518","8221.8442","8223.5367","8225.2294","8226.9222","8228.6153","8232.0019","8233.6954","8237.0831","8238.7771","8242.1658","8455.3411","8457.0575","8460.4908","8462.2077","8463.9247","8465.642","8467.3594","8469.077","8470.7948","8472.5127","8474.2308","8475.9491","9279.438","9284.8328","9286.6314","9288.4301","9290.2291","9292.0282","9293.8275","9295.6269","9297.4266","9299.2264","9301.0264","9302.8265","9304.6269","9306.4274","9308.2281","9310.0289","9311.83","9313.6312","9315.4325","9317.2341","9319.0358","9320.8377","9322.6398","Outcome"
"1",0,0,0,0,0.000742163759579516,0,0.000355117782970334,0,0,0,0,0,0.000530436065596908,0,0,0,0,0.000561266012709882,0,0,0,0,0.000421651703623584,0,0,0,0.000285082962445993,0,0,0,0,0,0,0,0.000271719190316112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000338217066378505,0,0,0,0,0,0,0,0,0,0,0,0.00032705459457189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000359082051985136,0,0,0,0,0,0,0,0,0,0.000453684219086016,0,0,0,0.000295077982022375,0,0,0,0,0,0.00036470504794027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000232544343346201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000248653533792889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000229127485598633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000241788682850407,0,0,0,0,0.00059713198039701,0,0,0,0,0,0,0,0,0.000242627318618837,0,0,0,0,0,0,0,0,0.000280806913490617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000401363266792717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000251712531787828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005854963834393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00028174856373305,0,0,0,0,0,0,0,0,0,0,0,0.000284642001839148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000301939329087624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",0,0,0,0,0.000552875130940117,0,0.00034682726592996,0,0,0,0,0,0.000440286625742894,0,0,0,0.000425738054518218,0,0,0,0,0,0.000342485743723173,0,0,0,0.000237294865760868,0,0,0,0,0,0,0,0,0,0.00025653809237448,0,0,0,0,0,0,0.000318410425162087,0,0,0,0,0,0,0,0,0,0,0,0.0002466424654664,0,0,0,0,0,0,0.000244614194315495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000441713839125239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000244307429661186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00038792232101127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000239056380561199,0,0,0,0,0,0,0,0,0,0.000439577819398576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265047604048379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000319586522771021,0,0,0,0,0,0,0,0,0,0,0,0,0
"3",0,0,0,0,0.000637851698551768,0,0,0,0,0,0,0,0.000465224643547168,0,0,0,0,0.000456174346445799,0,0,0,0,0.000346496703267953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000326217785832216,0,0,0,0,0,0,0,0,0,0,0,0,0.00027890636715444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000275906723771762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000285280965501906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000308077826655146,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00049450979250168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000407586655252009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000354817423286397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000505415978262364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000289815268733042,0,0,0,0,0,0,0,0,0,0,0,0,0
"4",0,0,0,0,0.000662166559987274,0,0,0.000331433087868205,0,0,0,0,0.000451746215418574,0,0,0,0,0.000502859388404658,0,0,0,0.000427007833416508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000252392540152987,0,0,0,0.000340260596379586,0,0,0,0,0,0,0.000309185368231802,0,0,0,0,0,0.000307671762587746,0,0,0,0,0,0,0.000294177473409486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000285037240014201,0,0,0,0,0,0,0.000274110199114508,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000247845025976175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00026602411678634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000321462305729897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000256280674479536,0,0,0,0,0,0,0,0,0,0,0,0,0.000528100108070367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000493363178392124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000289991561689547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000510294528597116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000374920442468079,0,0,0,0,0,0,0,0,0,0
"5",0,0,0,0,0.000585790517559153,0,0,0.000251122978207415,0,0,0,0,0.000423149105775427,0,0,0,0,0.000442821503882674,0,0,0,0,0.000367196476806893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000317168159482048,0,0,0,0,0,0,0.000298782306605674,0,0,0,0,0,0,0,0,0,0,0,0,0.000273933486674288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000268926226549204,0,0,0,0,0,0,0.000291434287693951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000244945271945269,0,0,0,0,0.000298098922268802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000286169714165786,0,0,0,0,0,0,0,0,0,0,0,0,0.000499559228585137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000243358329797941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000428841088795947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000318958308308367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000492702357963057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000236235886339584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000323703980948527,0,0,0,0,0,0,0,0,0,0,0
"6",0,0,0,0,0.000566624971610217,0,0,0,0,0,0,0,0.000421946755624269,0,0,0,0,0.000406896023465826,0,0,0,0,0.000334353890586567,0,0,0,0,0,0,0,0.000225201164098735,0,0,0,0,0,0,0,0,0,0,0,0,0.000280728565539209,0,0,0,0,0,0.000345766290772087,0,0,0,0,0,0,0,0,0,0,0,0,0.000243005015741008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000253417946333719,0,0,0,0,0,0,0,0,0,0,0.000299204769944116,0,0,0,0,0,0,0,0,0,0.000247521569311735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265465562301433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225873008944187,0,0,0,0,0,0,0,0,0,0,0,0,0.000399040696552012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000369268860216331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000321208844512935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000419487189304589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021221121271779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000328725478773398,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7",0,0,0,0,0.000550998653982617,0,0.000329707832609123,0,0,0,0,0,0.000426301435240933,0,0,0,0.000374093708735508,0,0,0,0,0,0.000270264977781568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000236936433093108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000272021020274389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000241379612650095,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000262635872779585,0,0,0,0,0,0,0.000232736317430613,0,0,0.000449320141521171,0,0,0,0,0,0,0,0,0,0,0.00024856245574442,0,0,0,0,0,0,0,0,0,0.000264657398986184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000397494645663173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000281570960056563,0,0,0,0,0,0,0,0,0,0,0,0.000453627370871037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000264892410490873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00029548189231113,0,0,0,0,0,0,0,0,0,0,0
"8",0,0,0,0,0,0.00052949811088277,0,0,0,0,0,0,0.000310007686766786,0,0,0,0,0.000419308057270988,0,0,0,0,0,0,0,0.000296812883539766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000208892687319513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000249378099735058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000234094198100844,0,0,0,0,0,0,0,0,0,0.000429197776619303,0,0,0,0,0,0,0,0,0,0,0,0.000363852854482702,0,0,0,0,0,0,0,0,0.000231236041331189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000219540430101603,0,0,0,0,0,0,0,0,0,0,0,0,0.000242388076818254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000210438789779109,0,0,0,0,0,0,0,0.00020409393596071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000272570414602366,0,0,0,0,0.000510334812056477,0,0,0,0,0,0,0,0.000237139827304703,0,0,0,0,0,0,0,0,0,0.000247382533826856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000376192052882814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000189853311141523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000199244126490913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000533814671918881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000323026994581599,0,0,0,0,0,0,0,0,0.000292641818665614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000321725541750544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9",0,0,0,0,0.000994486773878649,0,0,0,0,0,0,0.000815507550024112,0,0,0,0,0,0.000697806682639957,0,0,0,0.000525971087090476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000498704885568541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000375052469669744,0,0,0,0.000626256401203363,0,0,0,0,0,0,0,0,0,0,0,0,0.000520226953636693,0,0,0,0.000313296978184406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000287473936594538,0,0,0,0,0,0,0,0,0,0,0,0,0.00037844512205121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000289896106310621,0,0,0,0,0,0.000331413693941092,0,0,0,0.00060954918339504,0,0,0,0,0,0,0,0,0.00029175282898739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000333292191713213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000588849604919113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00036089368010023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000299516731702736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000524092744740554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
